psu_number,dist_name,hh_number,s03_code,q03_03
4359.0,Sindhupalchok,11.0,112.0,20.0
4359.0,Sindhupalchok,3.0,112.0,22.0
4359.0,Sindhupalchok,6.0,112.0,10.0
4359.0,Sindhupalchok,9.0,112.0,10.0
4359.0,Sindhupalchok,4.0,112.0,15.0
4359.0,Sindhupalchok,12.0,112.0,15.0
4360.0,Sindhupalchowk,5.0,112.0,2.0
4360.0,Sindhupalchowk,8.0,112.0,9.0
4360.0,Sindhupalchowk,10.0,112.0,0.0
4360.0,Sindhupalchowk,1.0,112.0,7.0
4360.0,Sindhupalchowk,4.0,112.0,8.0
4360.0,Sindhupalchowk,2.0,112.0,8.0
4360.0,Sindhupalchowk,9.0,112.0,8.0
4360.0,Sindhupalchowk,3.0,112.0,1.0
4360.0,Sindhupalchowk,11.0,112.0,9.0
4360.0,Sindhupalchowk,12.0,112.0,8.0
4360.0,Sindhupalchowk,6.0,112.0,7.0
4360.0,Sindhupalchowk,7.0,112.0,2.0
4361.0,Sindhupalchowk,7.0,112.0,9.0
4361.0,Sindhupalchowk,8.0,112.0,8.0
4361.0,Sindhupalchowk,12.0,112.0,8.0
4361.0,Sindhupalchowk,4.0,112.0,4.0
4361.0,Sindhupalchowk,1.0,112.0,8.0
4361.0,Sindhupalchowk,6.0,112.0,8.0
4361.0,Sindhupalchowk,2.0,112.0,8.0
4361.0,Sindhupalchowk,3.0,112.0,8.0
4361.0,Sindhupalchowk,10.0,112.0,8.0
4361.0,Sindhupalchowk,9.0,112.0,8.0
4361.0,Sindhupalchowk,11.0,112.0,8.0
4361.0,Sindhupalchowk,5.0,112.0,7.0
4362.0,Sindhupalchowk,12.0,112.0,7.0
4362.0,Sindhupalchowk,1.0,112.0,7.0
4362.0,Sindhupalchowk,5.0,112.0,22.0
4362.0,Sindhupalchowk,8.0,112.0,12.0
4362.0,Sindhupalchowk,6.0,112.0,10.0
4362.0,Sindhupalchowk,7.0,112.0,12.0
4362.0,Sindhupalchowk,4.0,112.0,22.0
4362.0,Sindhupalchowk,2.0,112.0,22.0
4362.0,Sindhupalchowk,9.0,112.0,22.0
4362.0,Sindhupalchowk,10.0,112.0,12.0
4362.0,Sindhupalchowk,3.0,112.0,7.0
4362.0,Sindhupalchowk,11.0,112.0,12.0
4363.0,Sindhupalchowk,2.0,112.0,4.0
4363.0,Sindhupalchowk,1.0,112.0,3.0
4363.0,Sindhupalchowk,6.0,112.0,1.0
4363.0,Sindhupalchowk,12.0,112.0,3.0
4363.0,Sindhupalchowk,11.0,112.0,11.0
4363.0,Sindhupalchowk,3.0,112.0,0.0
4363.0,Sindhupalchowk,9.0,112.0,3.0
4363.0,Sindhupalchowk,7.0,112.0,0.0
4363.0,Sindhupalchowk,4.0,112.0,4.0
4363.0,Sindhupalchowk,8.0,112.0,4.0
4363.0,Sindhupalchowk,10.0,112.0,0.0
4363.0,Sindhupalchowk,5.0,112.0,0.0
4364.0,Sindhupalchowk,2.0,112.0,8.0
4364.0,Sindhupalchowk,5.0,112.0,4.0
4364.0,Sindhupalchowk,6.0,112.0,4.0
4364.0,Sindhupalchowk,3.0,112.0,8.0
4364.0,Sindhupalchowk,4.0,112.0,8.0
4364.0,Sindhupalchowk,12.0,112.0,8.0
4364.0,Sindhupalchowk,1.0,112.0,4.0
4364.0,Sindhupalchowk,8.0,112.0,8.0
4364.0,Sindhupalchowk,10.0,112.0,4.0
4364.0,Sindhupalchowk,11.0,112.0,8.0
4364.0,Sindhupalchowk,7.0,112.0,8.0
4364.0,Sindhupalchowk,9.0,112.0,8.0
4365.0,Sindhupalchok,8.0,112.0,1.0
4365.0,Sindhupalchok,7.0,112.0,2.0
4365.0,Sindhupalchok,9.0,112.0,1.0
4365.0,Sindhupalchok,1.0,112.0,1.0
4365.0,Sindhupalchok,12.0,112.0,3.0
4365.0,Sindhupalchok,11.0,112.0,0.0
4365.0,Sindhupalchok,4.0,112.0,0.0
4365.0,Sindhupalchok,10.0,112.0,1.0
4365.0,Sindhupalchok,6.0,112.0,0.0
4365.0,Sindhupalchok,3.0,112.0,0.0
4365.0,Sindhupalchok,2.0,112.0,1.0
4365.0,Sindhupalchok,5.0,112.0,0.0
4366.0,Rasuwa,12.0,112.0,3.0
4366.0,Rasuwa,3.0,112.0,3.0
4366.0,Rasuwa,11.0,112.0,3.0
4366.0,Rasuwa,10.0,112.0,4.0
4366.0,Rasuwa,2.0,112.0,4.0
4366.0,Rasuwa,1.0,112.0,2.0
4366.0,Rasuwa,7.0,112.0,3.0
4366.0,Rasuwa,8.0,112.0,4.0
4366.0,Rasuwa,9.0,112.0,3.0
4366.0,Rasuwa,6.0,112.0,4.0
4366.0,Rasuwa,4.0,112.0,4.0
4366.0,Rasuwa,5.0,112.0,3.0
4367.0,Dhading,8.0,112.0,0.0
4367.0,Dhading,5.0,112.0,0.0
4367.0,Dhading,7.0,112.0,0.0
4367.0,Dhading,10.0,112.0,0.0
4367.0,Dhading,9.0,112.0,0.0
4367.0,Dhading,1.0,112.0,0.0
4367.0,Dhading,6.0,112.0,0.0
4367.0,Dhading,12.0,112.0,0.0
4367.0,Dhading,4.0,112.0,0.0
4367.0,Dhading,11.0,112.0,0.0
4367.0,Dhading,3.0,112.0,0.0
4367.0,Dhading,2.0,112.0,0.0
4368.0,Dhading,6.0,112.0,60.0
4368.0,Dhading,1.0,112.0,30.0
4368.0,Dhading,2.0,112.0,20.0
4368.0,Dhading,5.0,112.0,30.0
4368.0,Dhading,3.0,112.0,16.0
4368.0,Dhading,8.0,112.0,45.0
4368.0,Dhading,10.0,112.0,20.0
4368.0,Dhading,12.0,112.0,36.0
4368.0,Dhading,11.0,112.0,20.0
4368.0,Dhading,4.0,112.0,30.0
4368.0,Dhading,9.0,112.0,60.0
4368.0,Dhading,7.0,112.0,35.0
4369.0,Dhading,10.0,112.0,9.0
4369.0,Dhading,5.0,112.0,8.0
4369.0,Dhading,8.0,112.0,9.0
4369.0,Dhading,3.0,112.0,9.0
4369.0,Dhading,6.0,112.0,9.0
4369.0,Dhading,4.0,112.0,10.0
4369.0,Dhading,1.0,112.0,9.0
4369.0,Dhading,12.0,112.0,9.0
4369.0,Dhading,7.0,112.0,10.0
4369.0,Dhading,11.0,112.0,0.0
4369.0,Dhading,2.0,112.0,9.0
4369.0,Dhading,9.0,112.0,9.0
4370.0,Dhading,4.0,112.0,10.0
4370.0,Dhading,2.0,112.0,10.0
4370.0,Dhading,9.0,112.0,9.0
4370.0,Dhading,6.0,112.0,10.0
4370.0,Dhading,1.0,112.0,10.0
4370.0,Dhading,3.0,112.0,18.0
4370.0,Dhading,11.0,112.0,18.0
4370.0,Dhading,7.0,112.0,10.0
4370.0,Dhading,5.0,112.0,10.0
4370.0,Dhading,12.0,112.0,10.0
4370.0,Dhading,10.0,112.0,10.0
4370.0,Dhading,8.0,112.0,10.0
4371.0,Dhading,2.0,112.0,4.0
4371.0,Dhading,9.0,112.0,0.0
4371.0,Dhading,8.0,112.0,10.0
4371.0,Dhading,4.0,112.0,2.0
4371.0,Dhading,10.0,112.0,0.0
4371.0,Dhading,7.0,112.0,0.0
4371.0,Dhading,1.0,112.0,4.0
4371.0,Dhading,5.0,112.0,8.0
4371.0,Dhading,11.0,112.0,0.0
4371.0,Dhading,12.0,112.0,8.0
4371.0,Dhading,3.0,112.0,4.0
4371.0,Dhading,6.0,112.0,0.0
4372.0,Dhading,4.0,112.0,6.0
4372.0,Dhading,5.0,112.0,9.0
4372.0,Dhading,12.0,112.0,12.0
4372.0,Dhading,9.0,112.0,8.0
4372.0,Dhading,8.0,112.0,9.0
4372.0,Dhading,6.0,112.0,9.0
4372.0,Dhading,7.0,112.0,8.0
4372.0,Dhading,1.0,112.0,10.0
4372.0,Dhading,3.0,112.0,11.0
4372.0,Dhading,10.0,112.0,9.0
4372.0,Dhading,11.0,112.0,9.0
4372.0,Dhading,2.0,112.0,6.0
4373.0,Dhading,5.0,112.0,0.0
4373.0,Dhading,11.0,112.0,0.0
4373.0,Dhading,7.0,112.0,0.0
4373.0,Dhading,8.0,112.0,2.0
4373.0,Dhading,3.0,112.0,2.0
4373.0,Dhading,1.0,112.0,0.0
4373.0,Dhading,10.0,112.0,0.0
4373.0,Dhading,12.0,112.0,0.0
4373.0,Dhading,2.0,112.0,0.0
4373.0,Dhading,9.0,112.0,2.0
4373.0,Dhading,6.0,112.0,0.0
4373.0,Dhading,4.0,112.0,0.0
4374.0,Dhading,10.0,112.0,0.0
4374.0,Dhading,4.0,112.0,0.0
4374.0,Dhading,3.0,112.0,0.0
4374.0,Dhading,2.0,112.0,0.0
4374.0,Dhading,1.0,112.0,0.0
4374.0,Dhading,8.0,112.0,0.0
4374.0,Dhading,9.0,112.0,0.0
4374.0,Dhading,5.0,112.0,0.0
4374.0,Dhading,7.0,112.0,0.0
4374.0,Dhading,6.0,112.0,0.0
4374.0,Dhading,12.0,112.0,0.0
4374.0,Dhading,11.0,112.0,0.0
4375.0,Dhading,6.0,112.0,3.0
4375.0,Dhading,10.0,112.0,0.0
4375.0,Dhading,2.0,112.0,0.0
4375.0,Dhading,3.0,112.0,0.0
4375.0,Dhading,4.0,112.0,0.0
4375.0,Dhading,11.0,112.0,1.0
4375.0,Dhading,1.0,112.0,0.0
4375.0,Dhading,7.0,112.0,0.0
4375.0,Dhading,8.0,112.0,0.0
4375.0,Dhading,9.0,112.0,1.0
4375.0,Dhading,5.0,112.0,0.0
4375.0,Dhading,12.0,112.0,1.0
4376.0,Nuwakot,11.0,112.0,6.0
4376.0,Nuwakot,7.0,112.0,7.0
4376.0,Nuwakot,8.0,112.0,6.0
4376.0,Nuwakot,10.0,112.0,6.0
4376.0,Nuwakot,2.0,112.0,6.0
4376.0,Nuwakot,3.0,112.0,6.0
4376.0,Nuwakot,5.0,112.0,7.0
4376.0,Nuwakot,1.0,112.0,6.0
4376.0,Nuwakot,4.0,112.0,6.0
4376.0,Nuwakot,9.0,112.0,6.0
4376.0,Nuwakot,6.0,112.0,4.0
4376.0,Nuwakot,12.0,112.0,4.0
4377.0,Nuwakot,6.0,112.0,10.0
4377.0,Nuwakot,1.0,112.0,12.0
4377.0,Nuwakot,4.0,112.0,12.0
4377.0,Nuwakot,5.0,112.0,12.0
4377.0,Nuwakot,11.0,112.0,10.0
4377.0,Nuwakot,10.0,112.0,12.0
4377.0,Nuwakot,12.0,112.0,12.0
4377.0,Nuwakot,9.0,112.0,10.0
4377.0,Nuwakot,3.0,112.0,12.0
4377.0,Nuwakot,2.0,112.0,12.0
4377.0,Nuwakot,7.0,112.0,12.0
4377.0,Nuwakot,8.0,112.0,12.0
4378.0,Nuwakot,5.0,112.0,1.0
4378.0,Nuwakot,1.0,112.0,2.0
4378.0,Nuwakot,3.0,112.0,2.0
4378.0,Nuwakot,9.0,112.0,0.0
4378.0,Nuwakot,6.0,112.0,2.0
4378.0,Nuwakot,4.0,112.0,2.0
4378.0,Nuwakot,8.0,112.0,2.0
4378.0,Nuwakot,10.0,112.0,2.0
4378.0,Nuwakot,7.0,112.0,2.0
4378.0,Nuwakot,2.0,112.0,1.0
4378.0,Nuwakot,12.0,112.0,1.0
4378.0,Nuwakot,11.0,112.0,0.0
4379.0,Nuwakot,1.0,112.0,2.0
4379.0,Nuwakot,5.0,112.0,2.0
4379.0,Nuwakot,7.0,112.0,1.0
4379.0,Nuwakot,9.0,112.0,2.0
4379.0,Nuwakot,3.0,112.0,2.0
4379.0,Nuwakot,8.0,112.0,2.0
4379.0,Nuwakot,10.0,112.0,2.0
4379.0,Nuwakot,6.0,112.0,1.0
4379.0,Nuwakot,12.0,112.0,2.0
4379.0,Nuwakot,2.0,112.0,1.0
4379.0,Nuwakot,4.0,112.0,1.0
4379.0,Nuwakot,11.0,112.0,1.0
4380.0,Nuwakot,6.0,112.0,5.0
4380.0,Nuwakot,9.0,112.0,3.0
4380.0,Nuwakot,1.0,112.0,0.0
4380.0,Nuwakot,12.0,112.0,4.0
4380.0,Nuwakot,4.0,112.0,0.0
4380.0,Nuwakot,8.0,112.0,2.0
4380.0,Nuwakot,2.0,112.0,0.0
4380.0,Nuwakot,5.0,112.0,5.0
4380.0,Nuwakot,7.0,112.0,0.0
4380.0,Nuwakot,10.0,112.0,4.0
4380.0,Nuwakot,11.0,112.0,6.0
4380.0,Nuwakot,3.0,112.0,6.0
4381.0,Nuwakot,12.0,112.0,24.0
4381.0,Nuwakot,11.0,112.0,13.0
4381.0,Nuwakot,3.0,112.0,24.0
4381.0,Nuwakot,4.0,112.0,24.0
4381.0,Nuwakot,1.0,112.0,34.0
4381.0,Nuwakot,10.0,112.0,13.0
4381.0,Nuwakot,6.0,112.0,24.0
4381.0,Nuwakot,8.0,112.0,17.0
4381.0,Nuwakot,2.0,112.0,25.0
4381.0,Nuwakot,5.0,112.0,24.0
4381.0,Nuwakot,7.0,112.0,24.0
4381.0,Nuwakot,9.0,112.0,24.0
4382.0,Lalitpur,4.0,112.0,40.0
4382.0,Lalitpur,6.0,112.0,4.0
4382.0,Lalitpur,10.0,112.0,4.0
4382.0,Lalitpur,12.0,112.0,4.0
4382.0,Lalitpur,7.0,112.0,0.0
4382.0,Lalitpur,5.0,112.0,4.0
4382.0,Lalitpur,3.0,112.0,3.0
4382.0,Lalitpur,11.0,112.0,0.0
4382.0,Lalitpur,8.0,112.0,3.0
4382.0,Lalitpur,1.0,112.0,4.0
4382.0,Lalitpur,2.0,112.0,0.0
4382.0,Lalitpur,9.0,112.0,1.0
4383.0,Kavrepalanchok,2.0,112.0,8.0
4383.0,Kavrepalanchok,3.0,112.0,8.0
4383.0,Kavrepalanchok,9.0,112.0,9.0
4383.0,Kavrepalanchok,1.0,112.0,8.0
4383.0,Kavrepalanchok,6.0,112.0,9.0
4383.0,Kavrepalanchok,10.0,112.0,9.0
4383.0,Kavrepalanchok,12.0,112.0,17.0
4383.0,Kavrepalanchok,4.0,112.0,8.0
4383.0,Kavrepalanchok,11.0,112.0,8.0
4383.0,Kavrepalanchok,5.0,112.0,8.0
4383.0,Kavrepalanchok,8.0,112.0,9.0
4383.0,Kavrepalanchok,7.0,112.0,8.0
4384.0,Kavrepalanchok,1.0,112.0,30.0
4384.0,Kavrepalanchok,10.0,112.0,30.0
4384.0,Kavrepalanchok,5.0,112.0,35.0
4384.0,Kavrepalanchok,9.0,112.0,30.0
4384.0,Kavrepalanchok,3.0,112.0,33.0
4384.0,Kavrepalanchok,7.0,112.0,30.0
4384.0,Kavrepalanchok,12.0,112.0,25.0
4384.0,Kavrepalanchok,8.0,112.0,28.0
4384.0,Kavrepalanchok,4.0,112.0,30.0
4384.0,Kavrepalanchok,6.0,112.0,23.0
4384.0,Kavrepalanchok,2.0,112.0,31.0
4384.0,Kavrepalanchok,11.0,112.0,30.0
4385.0,Kavrepalanchok,12.0,112.0,20.0
4385.0,Kavrepalanchok,9.0,112.0,25.0
4385.0,Kavrepalanchok,7.0,112.0,20.0
4385.0,Kavrepalanchok,1.0,112.0,20.0
4385.0,Kavrepalanchok,5.0,112.0,20.0
4385.0,Kavrepalanchok,8.0,112.0,20.0
4385.0,Kavrepalanchok,6.0,112.0,20.0
4385.0,Kavrepalanchok,4.0,112.0,20.0
4385.0,Kavrepalanchok,2.0,112.0,24.0
4385.0,Kavrepalanchok,10.0,112.0,20.0
4385.0,Kavrepalanchok,11.0,112.0,25.0
4385.0,Kavrepalanchok,3.0,112.0,20.0
4386.0,Kavrepalanchok,1.0,112.0,45.0
4386.0,Kavrepalanchok,10.0,112.0,55.0
4386.0,Kavrepalanchok,12.0,112.0,60.0
4386.0,Kavrepalanchok,3.0,112.0,45.0
4386.0,Kavrepalanchok,2.0,112.0,60.0
4386.0,Kavrepalanchok,6.0,112.0,55.0
4386.0,Kavrepalanchok,8.0,112.0,45.0
4386.0,Kavrepalanchok,7.0,112.0,61.0
4386.0,Kavrepalanchok,5.0,112.0,47.0
4386.0,Kavrepalanchok,4.0,112.0,61.0
4386.0,Kavrepalanchok,9.0,112.0,37.0
4386.0,Kavrepalanchok,11.0,112.0,45.0
4387.0,Ramechhap,12.0,112.0,20.0
4387.0,Ramechhap,7.0,112.0,22.0
4387.0,Ramechhap,8.0,112.0,25.0
4387.0,Ramechhap,4.0,112.0,15.0
4387.0,Ramechhap,6.0,112.0,20.0
4387.0,Ramechhap,2.0,112.0,1.0
4387.0,Ramechhap,3.0,112.0,20.0
4387.0,Ramechhap,11.0,112.0,20.0
4387.0,Ramechhap,5.0,112.0,24.0
4387.0,Ramechhap,9.0,112.0,7.0
4387.0,Ramechhap,10.0,112.0,15.0
4387.0,Ramechhap,1.0,112.0,25.0
4388.0,Ramechhap,3.0,112.0,44.0
4388.0,Ramechhap,6.0,112.0,35.0
4388.0,Ramechhap,7.0,112.0,44.0
4388.0,Ramechhap,9.0,112.0,43.0
4388.0,Ramechhap,12.0,112.0,35.0
4388.0,Ramechhap,4.0,112.0,35.0
4388.0,Ramechhap,8.0,112.0,37.0
4388.0,Ramechhap,1.0,112.0,36.0
4388.0,Ramechhap,10.0,112.0,35.0
4388.0,Ramechhap,5.0,112.0,37.0
4388.0,Ramechhap,2.0,112.0,37.0
4388.0,Ramechhap,11.0,112.0,35.0
4389.0,Ramechhap,12.0,112.0,2.0
4389.0,Ramechhap,2.0,112.0,1.0
4389.0,Ramechhap,1.0,112.0,2.0
4389.0,Ramechhap,6.0,112.0,2.0
4389.0,Ramechhap,4.0,112.0,9.0
4389.0,Ramechhap,7.0,112.0,1.0
4389.0,Ramechhap,8.0,112.0,1.0
4389.0,Ramechhap,3.0,112.0,9.0
4389.0,Ramechhap,9.0,112.0,2.0
4389.0,Ramechhap,5.0,112.0,1.0
4389.0,Ramechhap,10.0,112.0,1.0
4389.0,Ramechhap,11.0,112.0,1.0
4390.0,Ramechhap,10.0,112.0,24.0
4390.0,Ramechhap,3.0,112.0,22.0
4390.0,Ramechhap,2.0,112.0,22.0
4390.0,Ramechhap,12.0,112.0,21.0
4390.0,Ramechhap,11.0,112.0,20.0
4390.0,Ramechhap,1.0,112.0,23.0
4390.0,Ramechhap,6.0,112.0,22.0
4390.0,Ramechhap,4.0,112.0,10.0
4390.0,Ramechhap,7.0,112.0,10.0
4390.0,Ramechhap,8.0,112.0,19.0
4390.0,Ramechhap,5.0,112.0,23.0
4390.0,Ramechhap,9.0,112.0,8.0
4391.0,Sindhuli,6.0,112.0,44.0
4391.0,Sindhuli,8.0,112.0,37.0
4391.0,Sindhuli,4.0,112.0,75.0
4391.0,Sindhuli,9.0,112.0,37.0
4391.0,Sindhuli,2.0,112.0,37.0
4391.0,Sindhuli,3.0,112.0,37.0
4391.0,Sindhuli,1.0,112.0,12.0
4391.0,Sindhuli,11.0,112.0,37.0
4391.0,Sindhuli,7.0,112.0,36.0
4391.0,Sindhuli,10.0,112.0,12.0
4391.0,Sindhuli,5.0,112.0,25.0
4391.0,Sindhuli,12.0,112.0,37.0
4392.0,Sindhuli,4.0,112.0,46.0
4392.0,Sindhuli,12.0,112.0,47.0
4392.0,Sindhuli,6.0,112.0,52.0
4392.0,Sindhuli,2.0,112.0,52.0
4392.0,Sindhuli,8.0,112.0,52.0
4392.0,Sindhuli,11.0,112.0,52.0
4392.0,Sindhuli,5.0,112.0,47.0
4392.0,Sindhuli,3.0,112.0,52.0
4392.0,Sindhuli,10.0,112.0,50.0
4392.0,Sindhuli,9.0,112.0,52.0
4392.0,Sindhuli,7.0,112.0,52.0
4392.0,Sindhuli,1.0,112.0,52.0
4393.0,Sindhuli,10.0,112.0,3.0
4393.0,Sindhuli,12.0,112.0,5.0
4393.0,Sindhuli,5.0,112.0,5.0
4393.0,Sindhuli,8.0,112.0,4.0
4393.0,Sindhuli,4.0,112.0,5.0
4393.0,Sindhuli,9.0,112.0,5.0
4393.0,Sindhuli,7.0,112.0,5.0
4393.0,Sindhuli,6.0,112.0,5.0
4393.0,Sindhuli,1.0,112.0,5.0
4393.0,Sindhuli,3.0,112.0,5.0
4393.0,Sindhuli,11.0,112.0,5.0
4393.0,Sindhuli,2.0,112.0,5.0
4394.0,Sindhuli,7.0,112.0,45.0
4394.0,Sindhuli,1.0,112.0,50.0
4394.0,Sindhuli,9.0,112.0,43.0
4394.0,Sindhuli,4.0,112.0,71.0
4394.0,Sindhuli,10.0,112.0,45.0
4394.0,Sindhuli,6.0,112.0,45.0
4394.0,Sindhuli,8.0,112.0,60.0
4394.0,Sindhuli,11.0,112.0,35.0
4394.0,Sindhuli,12.0,112.0,79.0
4394.0,Sindhuli,5.0,112.0,75.0
4394.0,Sindhuli,2.0,112.0,78.0
4394.0,Sindhuli,3.0,112.0,50.0
4395.0,Sindhuli,8.0,112.0,14.0
4395.0,Sindhuli,5.0,112.0,8.0
4395.0,Sindhuli,2.0,112.0,8.0
4395.0,Sindhuli,3.0,112.0,15.0
4395.0,Sindhuli,1.0,112.0,15.0
4395.0,Sindhuli,11.0,112.0,8.0
4395.0,Sindhuli,12.0,112.0,15.0
4395.0,Sindhuli,7.0,112.0,16.0
4395.0,Sindhuli,4.0,112.0,14.0
4395.0,Sindhuli,10.0,112.0,16.0
4395.0,Sindhuli,6.0,112.0,14.0
4395.0,Sindhuli,9.0,112.0,8.0
4396.0,Makwanpur,3.0,112.0,11.0
4396.0,Makwanpur,6.0,112.0,18.0
4396.0,Makwanpur,9.0,112.0,11.0
4396.0,Makwanpur,12.0,112.0,14.0
4396.0,Makwanpur,10.0,112.0,18.0
4396.0,Makwanpur,8.0,112.0,14.0
4396.0,Makwanpur,4.0,112.0,14.0
4396.0,Makwanpur,1.0,112.0,14.0
4396.0,Makwanpur,5.0,112.0,19.0
4396.0,Makwanpur,7.0,112.0,22.0
4396.0,Makwanpur,11.0,112.0,17.0
4396.0,Makwanpur,2.0,112.0,18.0
4397.0,Makwanpur,6.0,112.0,20.0
4397.0,Makwanpur,10.0,112.0,20.0
4397.0,Makwanpur,7.0,112.0,13.0
4397.0,Makwanpur,8.0,112.0,9.0
4397.0,Makwanpur,3.0,112.0,8.0
4397.0,Makwanpur,4.0,112.0,15.0
4397.0,Makwanpur,1.0,112.0,9.0
4397.0,Makwanpur,12.0,112.0,13.0
4397.0,Makwanpur,11.0,112.0,14.0
4397.0,Makwanpur,2.0,112.0,15.0
4397.0,Makwanpur,9.0,112.0,9.0
4397.0,Makwanpur,5.0,112.0,18.0
4398.0,Makwanpur,12.0,112.0,0.0
4398.0,Makwanpur,6.0,112.0,0.0
4398.0,Makwanpur,3.0,112.0,0.0
4398.0,Makwanpur,5.0,112.0,0.0
4398.0,Makwanpur,4.0,112.0,0.0
4398.0,Makwanpur,8.0,112.0,0.0
4398.0,Makwanpur,11.0,112.0,0.0
4398.0,Makwanpur,9.0,112.0,0.0
4398.0,Makwanpur,10.0,112.0,0.0
4398.0,Makwanpur,7.0,112.0,0.0
4398.0,Makwanpur,1.0,112.0,0.0
4398.0,Makwanpur,2.0,112.0,0.0
4399.0,Makwanpur,7.0,112.0,10.0
4399.0,Makwanpur,4.0,112.0,10.0
4399.0,Makwanpur,6.0,112.0,5.0
4399.0,Makwanpur,5.0,112.0,5.0
4399.0,Makwanpur,8.0,112.0,5.0
4399.0,Makwanpur,11.0,112.0,23.0
4399.0,Makwanpur,9.0,112.0,5.0
4399.0,Makwanpur,12.0,112.0,15.0
4399.0,Makwanpur,3.0,112.0,5.0
4399.0,Makwanpur,10.0,112.0,5.0
4399.0,Makwanpur,2.0,112.0,10.0
4399.0,Makwanpur,1.0,112.0,5.0
4400.0,Makwanpur,6.0,112.0,1.0
4400.0,Makwanpur,11.0,112.0,2.0
4400.0,Makwanpur,10.0,112.0,2.0
4400.0,Makwanpur,12.0,112.0,2.0
4400.0,Makwanpur,9.0,112.0,2.0
4400.0,Makwanpur,3.0,112.0,2.0
4400.0,Makwanpur,8.0,112.0,1.0
4400.0,Makwanpur,7.0,112.0,2.0
4400.0,Makwanpur,5.0,112.0,2.0
4400.0,Makwanpur,4.0,112.0,0.0
4400.0,Makwanpur,2.0,112.0,2.0
4400.0,Makwanpur,1.0,112.0,2.0
4401.0,Makwanpur,2.0,112.0,2.0
4401.0,Makwanpur,5.0,112.0,2.0
4401.0,Makwanpur,1.0,112.0,2.0
4401.0,Makwanpur,8.0,112.0,1.0
4401.0,Makwanpur,11.0,112.0,2.0
4401.0,Makwanpur,9.0,112.0,2.0
4401.0,Makwanpur,3.0,112.0,2.0
4401.0,Makwanpur,12.0,112.0,2.0
4401.0,Makwanpur,7.0,112.0,2.0
4401.0,Makwanpur,6.0,112.0,1.0
4401.0,Makwanpur,10.0,112.0,1.0
4401.0,Makwanpur,4.0,112.0,2.0
4402.0,Makwanpur,9.0,112.0,7.0
4402.0,Makwanpur,4.0,112.0,20.0
4402.0,Makwanpur,12.0,112.0,10.0
4402.0,Makwanpur,3.0,112.0,5.0
4402.0,Makwanpur,1.0,112.0,10.0
4402.0,Makwanpur,7.0,112.0,7.0
4402.0,Makwanpur,5.0,112.0,7.0
4402.0,Makwanpur,10.0,112.0,20.0
4402.0,Makwanpur,6.0,112.0,5.0
4402.0,Makwanpur,8.0,112.0,19.0
4402.0,Makwanpur,11.0,112.0,19.0
4402.0,Makwanpur,2.0,112.0,8.0
4403.0,Chitawan,1.0,112.0,5.0
4403.0,Chitawan,3.0,112.0,4.0
4403.0,Chitawan,10.0,112.0,4.0
4403.0,Chitawan,2.0,112.0,6.0
4403.0,Chitawan,7.0,112.0,4.0
4403.0,Chitawan,4.0,112.0,5.0
4403.0,Chitawan,9.0,112.0,4.0
4403.0,Chitawan,11.0,112.0,4.0
4403.0,Chitawan,5.0,112.0,5.0
4403.0,Chitawan,12.0,112.0,4.0
4403.0,Chitawan,8.0,112.0,4.0
4403.0,Chitawan,6.0,112.0,4.0
4404.0,Gorakha,1.0,112.0,0.0
4404.0,Gorakha,5.0,112.0,0.0
4404.0,Gorakha,4.0,112.0,0.0
4404.0,Gorakha,2.0,112.0,0.0
4404.0,Gorakha,6.0,112.0,0.0
4404.0,Gorakha,9.0,112.0,0.0
4404.0,Gorakha,3.0,112.0,0.0
4404.0,Gorakha,11.0,112.0,0.0
4404.0,Gorakha,12.0,112.0,0.0
4404.0,Gorakha,7.0,112.0,0.0
4404.0,Gorakha,10.0,112.0,1.0
4404.0,Gorakha,8.0,112.0,0.0
4405.0,Gorakha,2.0,112.0,0.0
4405.0,Gorakha,7.0,112.0,0.0
4405.0,Gorakha,12.0,112.0,2.0
4405.0,Gorakha,1.0,112.0,0.0
4405.0,Gorakha,3.0,112.0,0.0
4405.0,Gorakha,4.0,112.0,2.0
4405.0,Gorakha,9.0,112.0,2.0
4405.0,Gorakha,6.0,112.0,0.0
4405.0,Gorakha,5.0,112.0,2.0
4405.0,Gorakha,10.0,112.0,2.0
4405.0,Gorakha,11.0,112.0,2.0
4405.0,Gorakha,8.0,112.0,1.0
4406.0,Myagdi,5.0,112.0,7.0
4406.0,Myagdi,11.0,112.0,3.0
4406.0,Myagdi,1.0,112.0,7.0
4406.0,Myagdi,9.0,112.0,7.0
4406.0,Myagdi,4.0,112.0,7.0
4406.0,Myagdi,6.0,112.0,7.0
4406.0,Myagdi,2.0,112.0,5.0
4406.0,Myagdi,7.0,112.0,7.0
4406.0,Myagdi,10.0,112.0,7.0
4406.0,Myagdi,3.0,112.0,3.0
4406.0,Myagdi,12.0,112.0,4.0
4406.0,Myagdi,8.0,112.0,7.0
4407.0,Kaski,5.0,112.0,0.0
4407.0,Kaski,3.0,112.0,0.0
4407.0,Kaski,4.0,112.0,0.0
4407.0,Kaski,8.0,112.0,0.0
4407.0,Kaski,12.0,112.0,0.0
4407.0,Kaski,1.0,112.0,0.0
4407.0,Kaski,2.0,112.0,0.0
4407.0,Kaski,9.0,112.0,0.0
4407.0,Kaski,7.0,112.0,0.0
